"A  study of Ebolavirus Zaire virus, in Tissue culture","A  study of Ebolavirus Zaire virus, in Vero E6, SW13, & access to ECACC repository  Tissue culture, provided by UKHSA","Ebolavirus Zaire virus, Tissue culture",3-9-0-0-8-0-15,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Ebolavirus Zaire virus,Orthoebolavirus zairense,,Cellular,,Tissue culture,,,"Vero E6, SW13, & access to ECACC repository",x,,x,,,x,x,,x,x,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Ebolavirus Sudan virus, in Tissue culture","A  study of Ebolavirus Sudan virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Ebolavirus Sudan virus, Tissue culture",3-11-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Ebolavirus Sudan virus,Orthoebolavirus sudanense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,x,x,x,x,x,x,x,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Ebolavirus Bundibugyo virus, in Tissue culture","A  study of Ebolavirus Bundibugyo virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Ebolavirus Bundibugyo virus, Tissue culture",3-56-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Ebolavirus Bundibugyo virus,Orthoebolavirus bundibugyoense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,x,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Ebolavirus Tai Forest virus, in Tissue culture","A  study of Ebolavirus Tai Forest virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Ebolavirus Tai Forest virus, Tissue culture",3-57-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Ebolavirus Tai Forest virus,Orthoebolavirus taiense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,x,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Ebolavirus Reston virus, in Tissue culture","A  study of Ebolavirus Reston virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Ebolavirus Reston virus, Tissue culture",3-58-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Ebolavirus Reston virus,Orthoeboavirus restonense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,x,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Marburg virus, strain Ravn, in Tissue culture","A  study of Marburg virus, strain Ravn, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Marburg virus, Ravn, Tissue culture",3-13-39-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Marburg virus,Orthomarburgvirus marburgense,Ravn,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,x,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Marburg virus, in Tissue culture","A  study of Marburg virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Marburg virus, Tissue culture",3-13-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Filoviridae,Marburg virus,Orthomarburgvirus marburgense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,x,,x,x,x,x,,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Machupo virus, in Tissue culture","A  study of Machupo virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Machupo virus, Tissue culture",3-59-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Arenaviridae,Machupo virus,Mammarenavirus machupoense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Chapare virus, in Tissue culture","A  study of Chapare virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Chapare virus, Tissue culture",3-60-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Arenaviridae ,Chapare virus,Mammarenavirus chapareense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Lassa virus, in Tissue culture","A  study of Lassa virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Lassa virus, Tissue culture",3-12-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Arenaviridae,Lassa virus,Mammarenavirus lassaense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,x,,x,x,x,x,x,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Crimean-Congo hemorrhagic fever virus, in Tissue culture","A  study of Crimean-Congo hemorrhagic fever virus, in SW13, Vero E6, & access to ECACC repository  Tissue culture, provided by UKHSA","Crimean-Congo hemorrhagic fever virus, Tissue culture",3-10-0-0-8-0-17,ERINHA,UKHSA,Optimized,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,,Cellular,,Tissue culture,,,"SW13, Vero E6, & access to ECACC repository",x,,x,x,,x,x,x,x,x,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Nipah virus, in Tissue culture","A  study of Nipah virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Nipah virus, Tissue culture",3-44-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,x,,x,x,x,x,x,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Hendra virus, in Tissue culture","A  study of Hendra virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Hendra virus, Tissue culture",3-61-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Paramyxoviridae,Hendra virus,Henipavirus hendraense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,x,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Junin virus, in Tissue culture","A  study of Junin virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Junin virus, Tissue culture",3-62-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Arenaviridae,Junin virus,Mammarenavirus juninense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Sabia virus, in Tissue culture","A  study of Sabia virus, in Vero E6 & access to ECACC repository  Tissue culture, provided by UKHSA","Sabia virus, Tissue culture",3-63-0-0-8-0-16,ERINHA,UKHSA,Optimized,BSL_4,Arenaviridae,Sabia virus,Mammarenavirus brazilense,,Cellular,,Tissue culture,,,Vero E6 & access to ECACC repository,x,,x,,,x,x,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
